review_id,week,week_start_date,review_date,market,platform,brand,flavor,star_rating,review_text,helpful_votes,verified_purchase,is_anomaly_week,anomaly_type
R0000159,2024-W50,2024-12-11,2024-12-17,US,Walmart,Pringles,Cheddar Cheese,5,Once you pop you can't stop — Cheddar Cheese is my all-time fave Pringles!,5,True,False,
R0000160,2024-W50,2024-12-11,2024-12-15,US,Walmart,Pringles,Pizza,3,Pringles Pizza is fine. Nothing special at this price point.,12,True,False,
R0000161,2024-W50,2024-12-11,2024-12-16,US,Walmart,Pringles,BBQ,5,Once you pop you can't stop — BBQ is my all-time fave Pringles!,1,True,False,
R0000162,2024-W50,2024-12-11,2024-12-15,US,Walmart,Pringles,BBQ,4,Good chip. Pringles BBQ has solid flavor. Canister makes it easy to share.,1,True,False,
R0000163,2024-W50,2024-12-11,2024-12-11,US,Amazon US,Pringles,BBQ,4,Good chip. Pringles BBQ has solid flavor. Canister makes it easy to share.,8,True,False,
R0000164,2024-W50,2024-12-11,2024-12-13,US,Walmart,Pringles,BBQ,4,Good chip. Pringles BBQ has solid flavor. Canister makes it easy to share.,7,False,False,
R0000165,2024-W50,2024-12-11,2024-12-16,US,Walmart,Pringles,Pizza,3,Pringles Pizza is fine. Nothing special at this price point.,1,True,False,
R0000166,2024-W50,2024-12-11,2024-12-11,US,Amazon US,Pringles,Sour Cream & Onion,5,"Pringles Sour Cream & Onion never fails. Perfect crunch, great flavor.",0,False,False,
R0000167,2024-W50,2024-12-11,2024-12-15,US,Walmart,Doritos,Cool Ranch,5,Doritos Cool Ranch with salsa is a religious experience 🌮,11,True,False,
R0000168,2024-W50,2024-12-11,2024-12-17,US,Amazon US,Doritos,Spicy Nacho,5,Doritos Spicy Nacho with salsa is a religious experience 🌮,6,True,False,
R0000169,2024-W50,2024-12-11,2024-12-17,US,Amazon US,Doritos,Sweet Chili,5,Doritos Sweet Chili with salsa is a religious experience 🌮,4,True,False,
R0000170,2024-W50,2024-12-11,2024-12-15,US,Walmart,Doritos,Cool Ranch,4,Doritos Cool Ranch solid as always. Maybe slightly too salty but still great.,11,True,False,
R0000171,2024-W50,2024-12-11,2024-12-13,US,Amazon US,Doritos,Sweet Chili,3,Doritos Sweet Chili is fine. Not my fave but decent enough.,2,False,False,
R0000172,2024-W50,2024-12-11,2024-12-14,US,Walmart,Doritos,Nacho Cheese,1,Won't buy Doritos Nacho Cheese again after that influencer scandal. Done.,9,True,False,
R0000173,2024-W50,2024-12-11,2024-12-13,US,Amazon US,Doritos,Sweet Chili,4,Doritos Sweet Chili solid as always. Maybe slightly too salty but still great.,21,True,False,
R0000174,2024-W50,2024-12-11,2024-12-12,US,Amazon US,Doritos,Spicy Nacho,5,"Doritos Spicy Nacho is the perfect snack. Bold flavor, great crunch.",9,True,False,
R0000175,2024-W51,2024-12-18,2024-12-23,India,Amazon India,Lay's,Baked,4,Good product. Lay's Baked fresh tha. Packaging thoda improve ho sakta hai.,1,True,False,
R0000176,2024-W51,2024-12-18,2024-12-20,India,Amazon India,Lay's,Chile Limon,2,Bahut disappointed. Lay's Chile Limon stale aaya. Expiry 3 months baad hai phir bhi.,16,True,False,
R0000177,2024-W51,2024-12-18,2024-12-19,India,Amazon India,Lay's,Magic Masala,5,Lay's Magic Masala is literally the best chips in India. Paise vasool!,10,False,False,
R0000178,2024-W51,2024-12-18,2024-12-24,India,Flipkart,Lay's,Wafer Style,5,Superb quality! Lay's Wafer Style consistent rehta hai. Highly recommend!,5,True,False,
R0000179,2024-W51,2024-12-18,2024-12-20,India,Amazon India,Lay's,Herb & Onion,5,Superb quality! Lay's Herb & Onion consistent rehta hai. Highly recommend!,1,True,False,
R0000180,2024-W51,2024-12-18,2024-12-19,India,Flipkart,Lay's,American Style Cream & Onion,5,Ekdum mast hai Lay's American Style Cream & Onion! Fresh aur crunchy. Family favorite 😄,5,True,False,
R0000181,2024-W51,2024-12-18,2024-12-20,India,Amazon India,Lay's,Magic Masala,4,Good product. Lay's Magic Masala fresh tha. Packaging thoda improve ho sakta hai.,14,True,False,
R0000182,2024-W51,2024-12-18,2024-12-22,India,Amazon India,Lay's,Spanish Tomato Tango,5,Ekdum mast hai Lay's Spanish Tomato Tango! Fresh aur crunchy. Family favorite 😄,1,True,False,
R0000183,2024-W51,2024-12-18,2024-12-24,India,Flipkart,Lay's,Classic Salted,5,Superb quality! Lay's Classic Salted consistent rehta hai. Highly recommend!,79,True,False,
R0000184,2024-W51,2024-12-18,2024-12-24,India,Flipkart,Lay's,Chile Limon,4,Good product. Lay's Chile Limon fresh tha. Packaging thoda improve ho sakta hai.,14,True,False,
R0000185,2024-W51,2024-12-18,2024-12-19,India,Flipkart,Lay's,Classic Salted,5,Ekdum mast hai Lay's Classic Salted! Fresh aur crunchy. Family favorite 😄,6,True,False,
R0000186,2024-W51,2024-12-18,2024-12-20,India,Amazon India,Lay's,Spanish Tomato Tango,2,Packet mein chips tootey hue the. Lay's Spanish Tomato Tango packaging weak hai.,0,True,False,
R0000187,2024-W51,2024-12-18,2024-12-21,India,Amazon India,Lay's,Spanish Tomato Tango,5,Lay's Spanish Tomato Tango is literally the best chips in India. Paise vasool!,5,True,False,
R0000188,2024-W51,2024-12-18,2024-12-22,India,Amazon India,Lay's,Max Peri Peri,5,Ekdum mast hai Lay's Max Peri Peri! Fresh aur crunchy. Family favorite 😄,1,True,False,
R0000189,2024-W51,2024-12-18,2024-12-22,India,Amazon India,Lay's,Baked,4,Good product. Lay's Baked fresh tha. Packaging thoda improve ho sakta hai.,7,True,False,
R0000190,2024-W51,2024-12-18,2024-12-20,India,Amazon India,Lay's,Spanish Tomato Tango,4,Lay's Spanish Tomato Tango achha hai but quantity thodi kam hai packet mein. Taste great though.,11,False,False,
R0000191,2024-W51,2024-12-18,2024-12-21,India,Flipkart,Lay's,Spanish Tomato Tango,4,Good product. Lay's Spanish Tomato Tango fresh tha. Packaging thoda improve ho sakta hai.,36,True,False,
R0000192,2024-W51,2024-12-18,2024-12-22,India,Amazon India,Lay's,Baked,2,Bahut disappointed. Lay's Baked stale aaya. Expiry 3 months baad hai phir bhi.,35,True,False,
R0000193,2024-W51,2024-12-18,2024-12-20,India,Amazon India,Lay's,Chile Limon,5,Lay's Chile Limon is literally the best chips in India. Paise vasool!,2,True,False,
R0000194,2024-W51,2024-12-18,2024-12-24,India,Flipkart,Lay's,Herb & Onion,5,Ekdum mast hai Lay's Herb & Onion! Fresh aur crunchy. Family favorite 😄,2,True,False,
R0000195,2024-W51,2024-12-18,2024-12-19,India,Amazon India,Lay's,Chile Limon,4,Lay's Chile Limon achha hai but quantity thodi kam hai packet mein. Taste great though.,10,True,False,
R0000196,2024-W51,2024-12-18,2024-12-19,India,Amazon India,Lay's,Classic Salted,5,Ekdum mast hai Lay's Classic Salted! Fresh aur crunchy. Family favorite 😄,5,True,False,
R0000197,2024-W51,2024-12-18,2024-12-18,India,Amazon India,Lay's,American Style Cream & Onion,5,Lay's American Style Cream & Onion is literally the best chips in India. Paise vasool!,4,True,False,
R0000198,2024-W51,2024-12-18,2024-12-18,India,Amazon India,Lay's,Wafer Style,4,Good product. Lay's Wafer Style fresh tha. Packaging thoda improve ho sakta hai.,1,False,False,
R0000199,2024-W51,2024-12-18,2024-12-21,India,Amazon India,Lay's,Baked,4,Lay's Baked achha hai but quantity thodi kam hai packet mein. Taste great though.,25,True,False,
R0000200,2024-W51,2024-12-18,2024-12-21,India,Flipkart,Lay's,Magic Masala,4,Good product. Lay's Magic Masala fresh tha. Packaging thoda improve ho sakta hai.,1,True,False,
R0000201,2024-W51,2024-12-18,2024-12-22,India,Flipkart,Lay's,Classic Salted,5,Lay's Classic Salted is literally the best chips in India. Paise vasool!,15,True,False,
R0000202,2024-W51,2024-12-18,2024-12-21,India,Flipkart,Pringles,Cheddar Cheese,2,Pringles Cheddar Cheese stale aaya. Disappointed with freshness.,0,True,False,
R0000203,2024-W51,2024-12-18,2024-12-19,India,Amazon India,Pringles,Original,4,Pringles Original good hai. Thoda expensive but worth it.,7,True,False,
R0000204,2024-W51,2024-12-18,2024-12-18,India,Flipkart,Pringles,Pizza,5,Pringles Pizza — consistent quality every single time. Love it!,20,True,False,
R0000205,2024-W51,2024-12-18,2024-12-22,India,Amazon India,Pringles,Sour Cream & Onion,4,Pringles Sour Cream & Onion good hai. Thoda expensive but worth it.,27,True,False,
R0000206,2024-W51,2024-12-18,2024-12-21,India,Flipkart,Pringles,Pizza,2,Pringles Pizza stale aaya. Disappointed with freshness.,1,True,False,
R0000207,2024-W51,2024-12-18,2024-12-20,India,Flipkart,Pringles,Cheddar Cheese,5,Pringles Cheddar Cheese ekdum fresh! Canister packaging is the best 👌,4,True,False,
R0000208,2024-W51,2024-12-18,2024-12-20,India,Flipkart,Pringles,Original,5,Pringles Original — consistent quality every single time. Love it!,15,False,False,
R0000209,2024-W51,2024-12-18,2024-12-23,India,Amazon India,Pringles,Cheddar Cheese,5,Pringles Cheddar Cheese ekdum fresh! Canister packaging is the best 👌,26,True,False,
R0000210,2024-W51,2024-12-18,2024-12-23,India,Amazon India,Pringles,Pizza,5,Pringles Pizza ekdum fresh! Canister packaging is the best 👌,5,True,False,
R0000211,2024-W51,2024-12-18,2024-12-24,India,Amazon India,Pringles,Pizza,4,Pringles Pizza good hai. Thoda expensive but worth it.,2,True,False,
R0000212,2024-W51,2024-12-18,2024-12-24,India,Flipkart,Pringles,Cheddar Cheese,5,Pringles Cheddar Cheese ekdum fresh! Canister packaging is the best 👌,15,True,False,
R0000213,2024-W51,2024-12-18,2024-12-21,India,Amazon India,Pringles,Original,3,Pringles Original theek hai. Lay's se thoda zyada price ke liye expected better.,7,True,False,
R0000214,2024-W51,2024-12-18,2024-12-23,India,Amazon India,Doritos,Cool Ranch,5,Doritos Cool Ranch is fire! Perfect for gaming nights 🎮🔥,3,True,False,
R0000215,2024-W51,2024-12-18,2024-12-19,India,Amazon India,Doritos,Sweet Chili,4,Doritos Sweet Chili good hai. Thoda zyada spicy but I liked it.,17,True,False,
R0000216,2024-W51,2024-12-18,2024-12-24,India,Amazon India,Doritos,Spicy Nacho,3,Doritos Spicy Nacho okay hai. Pricey for what you get.,4,True,False,
R0000217,2024-W51,2024-12-18,2024-12-20,India,Amazon India,Doritos,Nacho Cheese,2,Doritos Nacho Cheese stale tha. Brand trust thoda gira hai recent controversy ke baad.,16,True,False,
R0000218,2024-W51,2024-12-18,2024-12-23,India,Flipkart,Doritos,Nacho Cheese,4,Doritos Nacho Cheese good hai. Thoda zyada spicy but I liked it.,3,False,False,
R0000219,2024-W51,2024-12-18,2024-12-18,India,Flipkart,Doritos,Spicy Nacho,3,Doritos Spicy Nacho okay hai. Pricey for what you get.,11,True,False,
R0000220,2024-W51,2024-12-18,2024-12-21,India,Flipkart,Doritos,Nacho Cheese,3,Doritos Nacho Cheese okay hai. Pricey for what you get.,123,True,False,
R0000221,2024-W51,2024-12-18,2024-12-19,India,Flipkart,Doritos,Nacho Cheese,4,Doritos Nacho Cheese good hai. Thoda zyada spicy but I liked it.,2,True,False,
R0000222,2024-W51,2024-12-18,2024-12-21,India,Flipkart,Doritos,Sweet Chili,5,Doritos Sweet Chili ka taste India mein bhi utna hi amazing hai!,0,True,False,
R0000223,2024-W51,2024-12-18,2024-12-20,India,Flipkart,Doritos,Nacho Cheese,4,Doritos Nacho Cheese good hai. Thoda zyada spicy but I liked it.,4,False,False,
R0000224,2024-W51,2024-12-18,2024-12-18,US,Walmart,Lay's,Magic Masala,5,"My go-to for years. Lay's Magic Masala always fresh, always delicious.",6,True,False,
R0000225,2024-W51,2024-12-18,2024-12-23,US,Amazon US,Lay's,Chile Limon,5,Lay's Chile Limon is consistently the best chip out there. Never disappoints.,20,True,False,
R0000226,2024-W51,2024-12-18,2024-12-23,US,Amazon US,Lay's,Baked,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Baked always wins!,6,True,False,
R0000227,2024-W51,2024-12-18,2024-12-18,US,Walmart,Lay's,Baked,2,Lay's Baked arrived stale despite expiry being months away. Disappointed.,27,True,False,
R0000228,2024-W51,2024-12-18,2024-12-22,US,Amazon US,Lay's,Wafer Style,5,Lay's Wafer Style is consistently the best chip out there. Never disappoints.,2,True,False,
R0000229,2024-W51,2024-12-18,2024-12-20,US,Amazon US,Lay's,Baked,1,ZERO stars. Lay's Baked had something that was NOT a chip. Disgusting.,6,True,False,
R0000230,2024-W51,2024-12-18,2024-12-24,US,Amazon US,Lay's,Herb & Onion,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Herb & Onion always wins!,5,True,False,
R0000231,2024-W51,2024-12-18,2024-12-24,US,Amazon US,Lay's,Chile Limon,3,Lay's Chile Limon is decent but I've had better. Nothing special.,3,False,False,
R0000232,2024-W51,2024-12-18,2024-12-20,US,Amazon US,Lay's,Classic Salted,4,Good as always. Lay's Classic Salted consistent quality. Wish bags were fuller.,6,True,False,
R0000233,2024-W51,2024-12-18,2024-12-22,US,Amazon US,Lay's,American Style Cream & Onion,3,Lay's American Style Cream & Onion is decent but I've had better. Nothing special.,2,True,False,
R0000234,2024-W51,2024-12-18,2024-12-21,US,Walmart,Lay's,Chile Limon,3,Lay's Chile Limon is decent but I've had better. Nothing special.,15,False,False,
R0000235,2024-W51,2024-12-18,2024-12-22,US,Walmart,Lay's,Max Peri Peri,5,"My go-to for years. Lay's Max Peri Peri always fresh, always delicious.",1,True,False,
R0000236,2024-W51,2024-12-18,2024-12-23,US,Walmart,Lay's,Spanish Tomato Tango,5,Lay's Spanish Tomato Tango is consistently the best chip out there. Never disappoints.,0,False,False,
R0000237,2024-W51,2024-12-18,2024-12-22,US,Amazon US,Lay's,Chile Limon,3,Average chip. Lay's Chile Limon used to taste better.,1,False,False,
R0000238,2024-W51,2024-12-18,2024-12-22,US,Amazon US,Lay's,Classic Salted,4,Really good chip. Lay's Classic Salted delivers on flavor. A few got crushed in shipping.,6,True,False,
R0000239,2024-W51,2024-12-18,2024-12-18,US,Amazon US,Lay's,Spanish Tomato Tango,5,Lay's Spanish Tomato Tango is consistently the best chip out there. Never disappoints.,10,True,False,
R0000240,2024-W51,2024-12-18,2024-12-22,US,Amazon US,Lay's,Wafer Style,5,Lay's Wafer Style is consistently the best chip out there. Never disappoints.,2,False,False,
R0000241,2024-W51,2024-12-18,2024-12-21,US,Walmart,Lay's,American Style Cream & Onion,5,Bought for the Super Bowl party — gone in 20 mins. Lay's American Style Cream & Onion always wins!,11,True,False,
R0000242,2024-W51,2024-12-18,2024-12-22,US,Amazon US,Lay's,Baked,5,Lay's Baked is consistently the best chip out there. Never disappoints.,0,True,False,
R0000243,2024-W51,2024-12-18,2024-12-19,US,Amazon US,Lay's,Spanish Tomato Tango,4,Really good chip. Lay's Spanish Tomato Tango delivers on flavor. A few got crushed in shipping.,3,True,False,
R0000244,2024-W51,2024-12-18,2024-12-22,US,Amazon US,Lay's,American Style Cream & Onion,5,Bought for the Super Bowl party — gone in 20 mins. Lay's American Style Cream & Onion always wins!,3,False,False,
R0000245,2024-W51,2024-12-18,2024-12-24,US,Amazon US,Lay's,Wafer Style,5,Lay's Wafer Style is consistently the best chip out there. Never disappoints.,9,True,False,
R0000246,2024-W51,2024-12-18,2024-12-22,US,Amazon US,Pringles,Cheddar Cheese,5,"Pringles Cheddar Cheese never fails. Perfect crunch, great flavor.",20,True,False,
R0000247,2024-W51,2024-12-18,2024-12-18,US,Walmart,Pringles,Sour Cream & Onion,5,"Pringles Sour Cream & Onion never fails. Perfect crunch, great flavor.",150,True,False,
R0000248,2024-W51,2024-12-18,2024-12-18,US,Amazon US,Pringles,Sour Cream & Onion,5,Once you pop you can't stop — Sour Cream & Onion is my all-time fave Pringles!,5,True,False,
R0000249,2024-W51,2024-12-18,2024-12-19,US,Walmart,Pringles,Original,4,Good chip. Pringles Original has solid flavor. Canister makes it easy to share.,0,True,False,
R0000250,2024-W51,2024-12-18,2024-12-22,US,Amazon US,Pringles,Original,2,Pringles Original didn't taste fresh. Expected better shelf management.,6,True,False,
R0000251,2024-W51,2024-12-18,2024-12-22,US,Walmart,Pringles,Sour Cream & Onion,2,Pringles Sour Cream & Onion didn't taste fresh. Expected better shelf management.,4,True,False,
R0000252,2024-W51,2024-12-18,2024-12-22,US,Amazon US,Pringles,Pizza,4,Good chip. Pringles Pizza has solid flavor. Canister makes it easy to share.,9,True,False,
R0000253,2024-W51,2024-12-18,2024-12-21,US,Amazon US,Pringles,Cheddar Cheese,1,Pringles Cheddar Cheese was completely stale. Returning this.,10,True,False,
R0000254,2024-W51,2024-12-18,2024-12-18,US,Walmart,Pringles,Pizza,4,Good chip. Pringles Pizza has solid flavor. Canister makes it easy to share.,2,False,False,
R0000255,2024-W51,2024-12-18,2024-12-20,US,Walmart,Pringles,Sour Cream & Onion,3,Pringles Sour Cream & Onion is fine. Nothing special at this price point.,1,True,False,
R0000256,2024-W51,2024-12-18,2024-12-19,US,Walmart,Doritos,Flamin Hot,3,Doritos Flamin Hot is fine. Not my fave but decent enough.,12,True,False,
R0000257,2024-W51,2024-12-18,2024-12-23,US,Walmart,Doritos,Sweet Chili,5,"Doritos Sweet Chili is the perfect snack. Bold flavor, great crunch.",24,True,False,
R0000258,2024-W51,2024-12-18,2024-12-23,US,Walmart,Doritos,Flamin Hot,4,Doritos Flamin Hot solid as always. Maybe slightly too salty but still great.,12,True,False,
R0000259,2024-W51,2024-12-18,2024-12-20,US,Walmart,Doritos,Nacho Cheese,5,"Doritos Nacho Cheese is the perfect snack. Bold flavor, great crunch.",11,False,False,
R0000260,2024-W51,2024-12-18,2024-12-21,US,Amazon US,Doritos,Flamin Hot,2,Doritos Flamin Hot stale. Also the influencer controversy really put me off.,6,False,False,
R0000261,2024-W51,2024-12-18,2024-12-24,US,Amazon US,Doritos,Cool Ranch,4,Doritos Cool Ranch solid as always. Maybe slightly too salty but still great.,18,True,False,
R0000262,2024-W51,2024-12-18,2024-12-23,US,Walmart,Doritos,Sweet Chili,4,Doritos Sweet Chili solid as always. Maybe slightly too salty but still great.,1,True,False,
R0000263,2024-W51,2024-12-18,2024-12-21,US,Walmart,Doritos,Cool Ranch,3,Doritos Cool Ranch is fine. Not my fave but decent enough.,9,True,False,
R0000264,2024-W52,2024-12-25,2024-12-27,India,Amazon India,Lay's,Classic Salted,4,Lay's Classic Salted achha hai but quantity thodi kam hai packet mein. Taste great though.,0,True,False,
R0000265,2024-W52,2024-12-25,2024-12-30,India,Amazon India,Lay's,Baked,2,Packet mein chips tootey hue the. Lay's Baked packaging weak hai.,1,False,False,
R0000266,2024-W52,2024-12-25,2024-12-31,India,Flipkart,Lay's,Spanish Tomato Tango,5,Ekdum mast hai Lay's Spanish Tomato Tango! Fresh aur crunchy. Family favorite 😄,12,True,False,
R0000267,2024-W52,2024-12-25,2024-12-28,India,Amazon India,Lay's,American Style Cream & Onion,4,Lay's American Style Cream & Onion achha hai but quantity thodi kam hai packet mein. Taste great though.,9,True,False,
R0000268,2024-W52,2024-12-25,2024-12-28,India,Flipkart,Lay's,Baked,5,Ekdum mast hai Lay's Baked! Fresh aur crunchy. Family favorite 😄,3,True,False,
R0000269,2024-W52,2024-12-25,2024-12-25,India,Flipkart,Lay's,Magic Masala,4,Lay's Magic Masala achha hai but quantity thodi kam hai packet mein. Taste great though.,8,False,False,
